record_id,status,confidence,rule_code,requires_review,exception_code,delay_flag,evidence
ORD-2026070139,FEE_MISMATCH,100,FEE_OR_TAX_INCONSISTENT,True,FEE_MISMATCH,False,"{'expected_net_paise': 735446, 'actual_credit_paise': 739232, 'completed_refund_paise': 0}"
ORD-2026070140,FEE_MISMATCH,100,FEE_OR_TAX_INCONSISTENT,True,FEE_MISMATCH,False,"{'expected_net_paise': 35566, 'actual_credit_paise': 35640, 'completed_refund_paise': 0}"
ORD-2026070141,FEE_MISMATCH,100,FEE_OR_TAX_INCONSISTENT,True,FEE_MISMATCH,False,"{'expected_net_paise': 1034347, 'actual_credit_paise': 1039671, 'completed_refund_paise': 0}"
ORD-2026070142,FEE_MISMATCH,100,FEE_OR_TAX_INCONSISTENT,True,FEE_MISMATCH,False,"{'expected_net_paise': 475507, 'actual_credit_paise': 476484, 'completed_refund_paise': 0}"
ORD-2026070143,FEE_MISMATCH,100,FEE_OR_TAX_INCONSISTENT,True,FEE_MISMATCH,False,"{'expected_net_paise': 276557, 'actual_credit_paise': 277981, 'completed_refund_paise': 0}"
ORD-2026070144,FEE_MISMATCH,100,FEE_OR_TAX_INCONSISTENT,True,FEE_MISMATCH,False,"{'expected_net_paise': 262892, 'actual_credit_paise': 263432, 'completed_refund_paise': 0}"
ORD-2026070145,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_86CFAC2FF07F44', 'settlement_id': 'setl_E0494D8EE2F311', 'amount_paise': 1858675, 'expected_net_paise': 1858675}"
ORD-2026070146,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_C8E1EE0EE6CB23', 'settlement_id': 'setl_F4BCB4629BB5CB', 'amount_paise': 2018123, 'expected_net_paise': 2018123}"
ORD-2026070147,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_371A00C5BA013E', 'settlement_id': 'setl_CC2B9DF1146E73', 'amount_paise': 56825, 'expected_net_paise': 56825}"
ORD-2026070148,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_2BB6298F6CC245', 'settlement_id': 'setl_CC1CF22184E3E7', 'amount_paise': 61707, 'expected_net_paise': 61707}"
ORD-2026070149,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_BB57259400C665', 'settlement_id': 'setl_7502E41C3290DE', 'amount_paise': 923869, 'expected_net_paise': 923869}"
ORD-2026070150,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_0A9A592F4CFAEC', 'settlement_id': 'setl_1F46250CD0000F', 'amount_paise': 72840, 'expected_net_paise': 72840}"
ORD-2026070151,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_3F50B8B15C8459', 'settlement_id': 'setl_C8E9B26EFD3457', 'amount_paise': 359998, 'expected_net_paise': 359998}"
ORD-2026070152,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_C5A26F5810D8B5', 'settlement_id': 'setl_96D3F609475A9D', 'amount_paise': 228965, 'expected_net_paise': 228965}"
ORD-2026070153,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_3AD6329B460FE7', 'settlement_id': 'setl_04D62B3B1F0229', 'amount_paise': 758662, 'expected_net_paise': 758662}"
ORD-2026070154,MISSING_SETTLEMENT,100,NO_BANK_CREDIT,True,MISSING_SETTLEMENT,False,"{'payment_id': 'pay_4742C96E75C8C6', 'settlement_id': 'setl_E7B802D48158D4', 'amount_paise': 700467, 'expected_net_paise': 700467}"
ORD-2026070155,DUPLICATE_PAYMENT,100,MULTIPLE_PAYMENT_IDS,True,DUPLICATE_PAYMENT,False,"{'candidate_count': 2, 'payment_ids': ['pay_33A8C6829B95B8', 'pay_0D55D260935805DUP']}"
ORD-2026070156,DUPLICATE_PAYMENT,100,MULTIPLE_PAYMENT_IDS,True,DUPLICATE_PAYMENT,False,"{'candidate_count': 2, 'payment_ids': ['pay_346313496C10DB', 'pay_A10CD6A21C0A1EDUP']}"
ORD-2026070157,DUPLICATE_PAYMENT,100,MULTIPLE_PAYMENT_IDS,True,DUPLICATE_PAYMENT,False,"{'candidate_count': 2, 'payment_ids': ['pay_B6FB3DD01BA66E', 'pay_6894833FECD470DUP']}"
ORD-2026070158,DUPLICATE_PAYMENT,100,MULTIPLE_PAYMENT_IDS,True,DUPLICATE_PAYMENT,False,"{'candidate_count': 2, 'payment_ids': ['pay_8435D7A532FE01', 'pay_7622D6D804C59EDUP']}"
ORD-2026070159,DUPLICATE_PAYMENT,100,MULTIPLE_PAYMENT_IDS,True,DUPLICATE_PAYMENT,False,"{'candidate_count': 2, 'payment_ids': ['pay_AB1E87D5C7923D', 'pay_3C3979351BAABADUP']}"
ORD-2026070160,DUPLICATE_PAYMENT,100,MULTIPLE_PAYMENT_IDS,True,DUPLICATE_PAYMENT,False,"{'candidate_count': 2, 'payment_ids': ['pay_8A2AEAD822385D', 'pay_45C4C0FE93D18CDUP']}"
ORD-2026070161,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 2209497, 'actual_credit_paise': 2209997, 'completed_refund_paise': 0}"
ORD-2026070162,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 126347, 'actual_credit_paise': 126547, 'completed_refund_paise': 0}"
ORD-2026070163,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 158178, 'actual_credit_paise': 160178, 'completed_refund_paise': 0}"
ORD-2026070164,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 57997, 'actual_credit_paise': 58497, 'completed_refund_paise': 0}"
ORD-2026070165,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 1785152, 'actual_credit_paise': 1787152, 'completed_refund_paise': 0}"
ORD-2026070166,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 68153, 'actual_credit_paise': 68653, 'completed_refund_paise': 0}"
ORD-2026070167,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 24312, 'actual_credit_paise': 24512, 'completed_refund_paise': 0}"
ORD-2026070168,AMOUNT_MISMATCH,100,NET_NOT_EQUAL,True,AMOUNT_MISMATCH,False,"{'expected_net_paise': 4906409, 'actual_credit_paise': 4906609, 'completed_refund_paise': 0}"
ORD-2026070169,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_39C1D6B5A2CE8C', 'settlement_id': 'setl_C0E0F7EF84B959', 'amount_paise': 889013, 'delay_days': 13, 'delayed_settlement': True}"
ORD-2026070170,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_E0C393A5BE8034', 'settlement_id': 'setl_B07CCC5407A18D', 'amount_paise': 2793286, 'delay_days': 15, 'delayed_settlement': True}"
ORD-2026070171,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_91A0949CF14FB7', 'settlement_id': 'setl_0F0AAB4425FBC4', 'amount_paise': 1254187, 'delay_days': 11, 'delayed_settlement': True}"
ORD-2026070172,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_ABDEF94B6C3F99', 'settlement_id': 'setl_FDB667E6A04F8F', 'amount_paise': 105256, 'delay_days': 8, 'delayed_settlement': True}"
ORD-2026070173,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_A3EF647E74B0B4', 'settlement_id': 'setl_9227CE611B9D95', 'amount_paise': 51553, 'delay_days': 11, 'delayed_settlement': True}"
ORD-2026070174,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_7998C792D32AE1', 'settlement_id': 'setl_589A716D67C342', 'amount_paise': 229356, 'delay_days': 11, 'delayed_settlement': True}"
ORD-2026070175,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_9B855771CC1529', 'settlement_id': 'setl_28A6D3FCB3F317', 'amount_paise': 536825, 'delay_days': 9, 'delayed_settlement': True}"
ORD-2026070176,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_939DF793A78675', 'settlement_id': 'setl_5EFB511F7BED3E', 'amount_paise': 1988829, 'delay_days': 7, 'delayed_settlement': True}"
ORD-2026070177,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_7E5A92A8253C83', 'settlement_id': 'setl_431A80FFBCEFA6', 'amount_paise': 662389, 'delay_days': 10, 'delayed_settlement': True}"
ORD-2026070178,EXACT_MATCH,100,ALL_EXACT,False,,True,"{'payment_id': 'pay_F59C76C125872A', 'settlement_id': 'setl_2AFC7B703A4FE7', 'amount_paise': 406378, 'delay_days': 12, 'delayed_settlement': True}"
ORD-2026070179,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,INVALID_ID: razorpay_order_id is blank
ORD-2026070180,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,INVALID_AMOUNT: gross_amount_paise is negative
ORD-2026070181,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,CURRENCY_MISMATCH: unsupported currency USD
ORD-2026070182,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,INVALID_DATE: order_date is not ISO format
ORD-2026070183,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,INVALID_ID: razorpay_order_id is blank
ORD-2026070184,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,INVALID_AMOUNT: gross_amount_paise is negative
ORD-2026070185,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,CURRENCY_MISMATCH: unsupported currency USD
ORD-2026070186,INPUT_VALIDATION_ERROR,0,SCHEMA_OR_FIELD_ERROR,True,INPUT_VALIDATION_ERROR,,INVALID_DATE: order_date is not ISO format
ORD-2026070187,AMBIGUOUS_MATCH,50,MULTIPLE_COMPOSITE_CANDIDATES,True,AMBIGUOUS_MATCH,False,"{'candidate_count': 2, 'payment_ids': ['pay_E82A35FAE87967_0', 'pay_E4313A20A573D4_1']}"
ORD-2026070189,AMBIGUOUS_MATCH,50,MULTIPLE_COMPOSITE_CANDIDATES,True,AMBIGUOUS_MATCH,False,"{'candidate_count': 2, 'payment_ids': ['pay_03B499FEA8E209_0', 'pay_4DA50D87FFB730_1']}"
ORD-2026070191,AMBIGUOUS_MATCH,50,MULTIPLE_COMPOSITE_CANDIDATES,True,AMBIGUOUS_MATCH,False,"{'candidate_count': 2, 'payment_ids': ['pay_F5BB4A9DE5A2A4_0', 'pay_E7A1C6EC466564_1']}"
ORD-2026070193,AMBIGUOUS_MATCH,50,MULTIPLE_COMPOSITE_CANDIDATES,True,AMBIGUOUS_MATCH,False,"{'candidate_count': 2, 'payment_ids': ['pay_BCBFB1A3482D27_0', 'pay_E8445D183EAEB4_1']}"
ORD-2026070195,AMBIGUOUS_MATCH,50,MULTIPLE_COMPOSITE_CANDIDATES,True,AMBIGUOUS_MATCH,False,"{'candidate_count': 2, 'payment_ids': ['pay_EB91A11BF87DE7_0', 'pay_B3BC06655349E3_1']}"
ORD-2026070197,AMBIGUOUS_MATCH,50,MULTIPLE_COMPOSITE_CANDIDATES,True,AMBIGUOUS_MATCH,False,"{'candidate_count': 2, 'payment_ids': ['pay_9C68C82B7BE1AF_0', 'pay_DCC5715B896036_1']}"
